KEGG ID,Names,Occurence
C19696,[beta-GlcNAc-(1->4)-Mur2Ac(oyl-L-Ala-gamma-D-Glu-6-N-(beta-D-Asp)-L-Lys-D-Ala-D-Ala)]n,1
C19697,Hypochlorous acid|Hypochlorite|HClO,1
C19698,"3,4-Bis(7-chloroindol-3-yl)pyrrole-2,5-dicarboxylate|Dichlorochromopyrrolate",2
C19699,Dichloroarcyriaflavin A|Rebeccamycin aglycon,2
C19700,4'-O-Demethylrebeccamycin,2
C19701,Rebeccamycin,1
C19702,1-O-(2-Amino-2-deoxy-alpha-D-glucopyranosyl)-1D-myo-inositol,3
C19703,1-O-[2-(L-Cysteinamido)-2-deoxy-alpha-D-glucopyranosyl]-1D-myo-inositol|Desacetylmycothiol,2
C19704,Dinoflagellate luciferin,1
C19705,Oxidized dinoflagellate luciferin,1
C19706,cis-3-Hydroxy-L-proline|cis-3-Hydroxyproline,1
C19707,(+)-Columbianetin|(S)-Columbianetin,1
C19708,5-Epiaristolochene|(+)-5-Epiaristolochene|5-epi-Aristolochene|(+)-5-epi-Aristolochene,2
C19709,[L-Asp(4-L-Arg)]n|Cyanophycin,2
C19710,[L-Asp(4-L-Arg)]n-L-Asp,2
C19711,Solavetivol,2
C19712,N-Hydroxy-L-phenylalanine|2-(Hydroxyamino)-3-phenylpropanoate,2
C19713,[L-Asp(4-L-Arg)]n+1,2
C19714,(E)-Phenylacetaldoxime|(E)-Phenylacetaldehyde oxime,4
C19715,"N,N-Dihydroxy-L-phenylalanine",2
C19716,N-Hydroxy-L-tryptophan,2
C19717,"N,N-Dihydroxy-L-tryptophan",2
C19719,D-Alanyl-D-serine,1
C19720,UDP-N-acetylmuramoyl-L-alanyl-D-glutamyl-D-lysine,1
C19721,5-Hydroxypyrrole-2-carboxylate,1
C19722,[tRNA(Ile2)]-cytidine34,2
C19723,[tRNA(Ile2)]-lysidine34,1
C19724,Cobyrinate c-monamide|Cobyrinic acid c-monoamide,2
C19725,"UDP-2,3-diacetamido-2,3-dideoxy-alpha-D-glucuronate|UDP-alpha-D-GlcNAc3NAcA|UDP-2,3-diacetamido-2,3-dideoxy-alpha-D-glucuronic acid",2
C19726,"15beta-Hydroxyprogesterone|15beta-Hydroxypregn-4-ene-3,20-dione",1
C19727,"5-Hydroxypseudobaptigenin|5,7-Dihydroxy-3',4'-methylenedioxyisoflavone",1
C19728,all-trans-8'-Apo-beta-carotenal|8'-Apo-beta-carotenal,1
C19729,"(2E,4E,6E)-2,6-Dimethylocta-2,4,6-trienedial",1
C19730,Crocetin dialdehyde,1
C19731,(3S)-3-Hydroxycyclocitral,1
C19732,"24-Hydroxy-beta-amyrin|Olean-12-ene-3beta,24-diol",1
C19733,"Sophoradiol|Olean-12-ene-3beta,22beta-diol",1
C19734,(-)-alpha-Gurjunene,1
C19735,(-)-endo-alpha-Bergamotene,1
C19736,(+)-alpha-Santalene,2
C19737,(+)-endo-beta-Bergamotene,1
C19738,(-)-gamma-Cadinene,1
C19739,3'-O-Methyltricetin|Selagin|Tricetin 3'-methyl ether,2
C19740,(+)-alpha-Barbatene,1
C19741,(+)-Cubenene,1
C19742,(+)-delta-Selinene,1
C19743,Drimenol,1
C19744,(+)-Epicubenol,1
C19745,"UDP-2,3-diacetamido-2,3-dideoxy-alpha-D-mannuronate|UDP-alpha-D-ManNAc3NAcA|UDP-2,3-diacetamido-2,3-dideoxy-alpha-D-mannuronic acid",1
C19746,"(3R,6E)-Nerolidol",1
C19747,Germacrene C,1
C19748,(E)-gamma-Bisabolene,1
C19749,(E)-alpha-Bisabolene,1
C19750,"3,5-Dihydroxybiphenyl|3,5-Biphenyldiol|5-Phenylresorcinol",1
C19751,(S)-beta-Bisabolene,2
C19752,(S)-beta-Macrocarpene,1
C19753,"cis-Muurola-3,5-diene",1
C19754,"cis-Muurola-4(14),5-diene",1
C19755,Patchoulol,1
C19756,Presilphiperfolan-8beta-ol,1
C19757,(Z)-3-Hexen-1-ol acetate|(3Z)-Hex-3-en-1-yl acetate|cis-3-Hexenyl acetate,1
C19758,beta-D-Galactosyl-(1->4)-L-rhamnose,1
C19759,"7,9,9'-tricis-Neurosporene|7,9,9'-tri-cis-Neurosporene",2
C19760,"(2Z,6Z)-Farnesyl diphosphate",5
C19761,1-O-(2-Acetamido-2-deoxy-alpha-D-glucopyranosyl)-1D-myo-inositol 3-phosphate,1
C19762,Cyanidin 3-O-(2-O-beta-D-glucuronosyl)-beta-D-glucoside,1
C19763,Soyasapogenol B 3-O-D-glucuronide|Soyasapogenol B 3-O-beta-D-glucuronide,2
C19764,"9,15,9'-tricis-zeta-Carotene",3
C19765,"15,9'-dicis-Phytofluene",2
C19766,5'-Deoxy-5'-fluoroadenosine,1
C19767,7-(3-Methylbut-2-enyl)-L-tryptophan,1
C19768,5-Deoxy-5-chloroadenosine,1
C19769,"1,6-Anhydro-N-acetyl-beta-muramate",1
C19770,N-Acetyl-beta-muramate 6-phosphate,1
C19771,2'-(5-Triphosphoribosyl)-3'-dephospho-CoA|2'-(5-Triphospho-alpha-D-ribosyl)-3'-dephospho-CoA,2
C19772,"alpha-D-Glucopyranosyl-diphospho-ditrans,octacis-undecaprenol",1
C19773,3-O-alpha-D-Mannopyranosyl-alpha-D-mannopyranose,1
C19774,3-O-(6-O-alpha-D-Xylosylphospho-alpha-D-mannopyranosyl)-alpha-D-mannopyranose,1
C19775,Fluoroacetyl-CoA|Fluoroacetyl-coenzyme A,1
C19776,"1,2-Diacyl-sn-glycerol 3-diphosphate",1
C19777,L-Homoserine lactone,1
C19778,(R)-Piperazine-2-carboxamide,1
C19779,beta-Alaninamide|beta-Alanine amide|3-Aminopropionamide,1
C19780,(R)-Piperazine-2-carboxylic acid|(R)-2-Piperazinecarboxylate,1
C19781,L-Prolinamide|(S)-Pyrrolidine-2-carboxamide,1
C19782,(S)-Piperazine-2-carboxamide,1
C19783,(S)-Piperazine-2-carboxylic acid|(S)-2-Piperazinecarboxylate,1
C19784,1-O-[2-(Acetylamino)-2-deoxy-alpha-D-glucopyranosyl]-D-myo-Inositol|1-(2-Acetamido-2-deoxy-alpha-D-glucopyranosyl)-1D-myo-inositol,1
C19785,Streptothricin F|Racemomycin A,1
C19786,Streptothricin F acid,1
C19787,5'-S-Methyl-5'-thioinosine|5'-Deoxy-5'-methylthioinosine|S-Methyl-5'-thioinosine,2
C19788,5-Nitroanthranilate|2-Amino-5-nitrobenzoate,1
C19789,5-Nitrosalicylate|2-Hydroxy-5-nitrobenzoate,3
C19790,Reduced flavin,1
C19791,2-O-(alpha-D-Glucopyranosyl)-3-phospho-D-glycerate|(2R)-2-(alpha-D-Glucopyranosyloxy)-3-(phosphonooxy)propanoate,3
C19792,2-O-(alpha-D-Glucopyranosyl)-D-glycerate|(R)-2-(alpha-D-Glucopyranosyloxy)-3-hydroxypropanoate,2
C19793,2-O-[2-O-(alpha-D-Mannopyranosyl)-alpha-D-glucopyranosyl]-3-phospho-D-glycerate,1
C19794,CDP-1L-myo-inositol,2
C19795,"1-Hydroxy-1,2-dihydrolycopene|Rhodopin|1-Hydroxylycopene",5
C19796,Quercetin 3-O-rhamnoside 7-O-glucoside,1
C19797,"4,4'-Diapolycopene",3
C19798,"4,4'-Diapolycopenedial",1
C19799,"Bis(1L-myo-inositol)-3,1'-phosphate 1-phosphate",1
C19800,(3-Phenoxyphenyl)methanol|3-Phenoxybenzenemethanol,1
C19801,Isomultiflorenol,1
C19802,[Protein]-3-O-(N-acetyl-D-glucosaminyl)-L-serine|[Protein]-3-O-(N-acetyl-beta-D-glucosaminyl)-L-serine,2
C19803,[Protein]-L-threonine,3
C19804,[Protein]-3-O-(N-acetyl-D-glucosaminyl)-L-threonine|[Protein]-3-O-(N-acetyl-beta-D-glucosaminyl)-L-theronine,2
C19805,Aminopentol|AP1,1
C19806,"Propane-1,2,3-tricarboxylate|Tricarballylate",1
C19807,"3',4',5'-O-Trimethyltricetin|5,7-Dihydroxy-3',4',5'-trimethoxyflavone",2
C19808,Glucovanillin,0
C19809,(S)-Piperidine-2-carboxamide,1
C19810,"ent-Pimara-9(11),15-diene",1
C19811,9-cis-Epoxycarotenoid,1
C19812,12'-apo-Carotenal,1
C19813,threo-3-Hydroxy-D-aspartate,2
C19814,Terpentetriene,1
C19815,Terpentedienyl diphosphate,2
C19816,Elisabethatriene,1
C19817,Phyllocladan-16alpha-ol,1
C19818,beta-Phellandrene,1
C19819,Cucurbitadienol,1
C19820,"Protostadienol|(17Z)-Protosta-17(20),24-dien-3beta-ol",1
C19821,2-Hydroxy-2-(hydroxymethyl)-2H-pyran-3(6H)-one|Microthecin,2
C19822,"1,5-Anhydro-4-deoxy-D-glycero-hex-3-en-2-ulose|Ascopyrone M",3
C19823,"UDP-2-acetamido-2,6-dideoxy-beta-L-arabino-hexos-4-ulose|UDP-2-acetamido-2,6-dideoxy-beta-L-arabino-hex-4-ulose",3
C19824,D-5-Monosubstituted hydantoin,1
C19825,L-5-Monosubstituted hydantoin,1
C19826,"1,5-Anhydro-4-deoxy-D-glycero-hex-1-en-3-ulose|Ascopyrone P|5-Hydroxy-2-(hydroxymethyl)-2H-pyran-4(3H)-one",1
C19827,"Colneleate|(8E)-9-[(1E,3Z)-Nona-1,3-dien-1-yloxy]non-8-enoate",1
C19828,"Arabidiol|(13R,14R,17E)-Malabarica-17,21-diene-3beta,14-diol",1
C19829,"Dammarenediol II|(20S)-Dammar-24-ene-3beta,20-diol|Dammar-24-ene-3beta,20-diol",2
C19830,"(5S,6S)-6-Amino-5-hydroxycyclohexane-1,3-diene-1-carboxyate|trans-2,3-Dihydro-3-hydroxyanthranilate|trans-2,3-Dihydro-3-hydroxyanthranilic acid|DHHA",1
C19831,"(1R,6S)-6-Amino-5-oxocyclohex-2-ene-1-carboxylate",1
C19832,Thalianol,1
C19833,Germanicol|(3beta)-Olean-18-en-3-ol,1
C19834,"Dammara-20,24-diene|Dammara-18(28),21-diene",1
C19835,Camelliol C,1
C19836,"Halima-5(6),13-dien-15-yl diphosphate|Tuberculosinyl diphosphate",3
C19837,Indole-3-carboxylate|Indole-3-carboxylic acid,1
C19838,D-erythro-3-Hydroxyaspartate,1
C19839,"4,4'-Diaponeurosporen-4-al",2
C19840,"4,4'-Diapophytofluene",2
C19841,"4,4'-Diapo-zeta-carotene",2
C19842,Peptidoglycan-D-glucosamine|Deacetylated peptidoglycan,1
C19843,L-Asp(4-L-Arg),1
C19844,"(1S,3R)-3-(2,2-Dichloroethenyl)-2,2-dimethylcyclopropanecarboxylate",1
C19845,Pimeloyl-[acyl-carrier protein]|Pimeloyl-[acp]|Pimelyl-[acyl-carrier protein]|Pimelyl-[acp]|7-Hydroxy-7-oxoheptanoyl-[acyl-carrier protein],3
C19846,Pimeloyl-[acyl-carrier protein] methyl ester|Pimeloyl-[acp] methyl ester|Pimelyl-[acyl-carrier protein] methyl ester|Pimelyl-[acp] methyl ester,2
C19847,Demethylmenaquinol,2
C19848,Adenylated molybdopterin|Adenylyl-molybdopterin,2
C19849,HIV1 protease,0
C19850,4-O-Phosphohygromycin B,1
C19851,"ADP-ribose 1'',2''-phosphate|ADP-ribose 1",0
C19852,"tritrans,heptacis-Undecaprenyl diphosphate",1
C19853,"trans,polycis-Polyprenyl diphosphate",1
C19854,"D-GlcA-beta-(1->2)-D-Man-alpha-(1->3)-D-Glc-beta-(1->4)-D-Glc-alpha-1-diphospho-ditrans,octacis-undecaprenol",2
C19855,"D-Man-alpha-(1->3)-D-Glc-beta-(1->4)-D-Glc-alpha-1-diphospho-ditrans,octacis-undecaprenol",2
C19856,"D-Glc-beta-(1->4)-Glc-alpha-1-diphospho-ditrans,octacis-undecaprenol",1
C19857,"D-Man-beta-(1->4)-GlcA-beta-(1->2)-D-Man-alpha-(1->3)-D-Glc-beta-(1->4)-D-Glc-alpha-1-diphospho-ditrans,octacis-undecaprenol",2
C19858,"2-Methoxy-6-all-trans-polyprenyl-1,4-benzoquinol",1
C19859,"6-Methoxy-3-methyl-2-all-trans-polyprenyl-1,4-benzoquinol",1
C19860,2-Hydroxy fatty acid,1
C19861,3-Hydroxy fatty acid,1
C19862,Cyclic ketone,1
C19863,"Lupan-3beta,20-diol|3beta,20-Dihydroxylupane|Monogynol A",1
C19864,trans-Permethrin,1
C19865,Soyasaponin III,2
C19866,N-Acetyl-beta-D-galactosaminyl-(1->3)-beta-D-galactosyl-(1->4)-beta-D-glucosylceramide,0
C19867,beta-D-Glucosyl crocetin,2
C19868,Bis(beta-D-glucosyl) crocetin|Crocetin diglucosyl ester,1
C19869,beta-D-Gentiobiosyl crocetin,1
C19870,"4,6-CH3(COO-)C-D-Man-beta-(1->4)-D-GlcA-beta-(1->2)-D-Man-alpha-(1->3)-D-Glc-beta-(1->4)-D-Glc-alpha-1-diphospho-ditrans,octacis-undecaprenol",1
C19872,N-Formyl-4-amino-5-aminomethyl-2-methylpyrimidine|2-Methyl-4-amino-5-(formylaminomethyl)pyrimidine|FAMP,0
C19873,26-Hydroxycastasterone,1
C19874,26-Hydroxybrassinolide,1
C19875,alpha-Kdo-(2->8)-alpha-Kdo-(2->4)-alpha-Kdo-(2->6)-lipid IVA,2
C19876,alpha-Kdo-(2->8)-[alpha-Kdo-(2->4)]-alpha-Kdo-(2->4)-alpha-Kdo-(2->6)-lipid IVA,1
C19877,4-O-Phospho-alpha-Kdo-(2->6)-lipid IVA,1
C19878,D-glycero-alpha-D-manno-Heptose 7-phosphate,2
C19879,"D-glycero-alpha-D-manno-Heptose 1,7-bisphosphate",2
C19880,D-glycero-alpha-D-manno-Heptose 1-phosphate,2
C19881,GDP-D-glycero-alpha-D-manno-heptose,1
C19882,D-glycero-D-manno-Heptose 7-phosphate,1
C19883,alpha-Kdo-(2->4)-alpha-Kdo-(2->6)-[4-P-L-Ara4N]-lipid IVA,1
C19884,Lipid IIA,1
C19885,alpha-Aminoadipate carrier protein LysW|[LysW]|[Lysine-biosynthesis-protein LysW]-C-terminal-L-glutamate,2
C19886,LysW-gamma-L-alpha-aminoadipate|[LysW]-L-2-aminoadipate|[Lysine-biosynthesis-protein LysW]-C-terminal-gamma-(L-2-aminoadip-2-yl)-L-glutamate,2
C19887,LysW-gamma-L-alpha-aminoadipyl-6-phosphate,2
C19888,LysW-gamma-L-alpha-aminoadipate 6-semialdehyde,2
C19889,LysW-gamma-L-lysine,2
C19890,alpha-Kdo-(2->4)-alpha-Kdo-(2->6)-[4-P-L-Ara4N]-lipid A,1
C19891,"1D-chiro-Inositol|1,2,4/3,5,6-Cyclohexane-1,2,3,4,5,6-hexol",1
C19892,"4'-Apo-beta,psi-caroten-4'-al|beta-Apo-4'-carotenal",2
C19893,10-epi-gamma-Eudesmol|10alpha-Eudesm-4-en-11-ol,1
C19894,"1,1'-Dihydroxy-1,1',2,2'-tetrahydrolycopene|1,1'-Dihydroxylycopene",1
C19895,4'-Methoxyflavanone,1
C19896,4'-Hydroxyflavanone,1
C19897,Debromohymenialdisine|(Z)-Debromohymenialdisine|DBH,0
C19898,Manzamine A|Keramamine A,0
C19899,Dolastatin 15|NSC 617668,0
C19900,12-epi-Scalaradial,0
C19901,Luffariellolide,0
C19902,Contignasterol,0
C19903,Lasonolide A,0
C19904,Latrunculin B,0
C19905,"DMXB-A|GTS-21|2,4-Dimethoxybenzylidene anabaseine",0
C19906,omega-Conotoxin,0
C19907,Pyrrole,2
C19908,(+)-beta-Chamigrene,1
C19909,N-Acetyl-alpha-neuraminate|alpha-Neu5Ac,1
C19910,N-Acetyl-beta-neuraminate|beta-Neu5Ac,1
C19911,Iminodiacetate,1
C19912,N-Arachidonoyl-phosphatidylethanolamine,0
C19913,Phospho-anandamide,0
C19914,Myriocin|Thermozymocidin|ISP-1,0
C19915,Pyrazinoic acid|2-Pyrazinecarboxylic acid,0
C19916,"Halomon|6-Bromo-3-(bromomethyl)-7-methyl-2,3,7-trichloro-1-octene",0
C19917,Pateamine|Pateamine A,0
C19918,Parkeol|Lanost-9(11)-en-3beta-ol,1
C19919,Safranin|C.I. Basic Red 2,0
C19920,Diatoxanthin|all-trans-Diatoxanthin,0
C19921,Diadinoxanthin|Diadinoxanthin A,0
C19922,Cytochrome c-554,0
C19923,Cytochrome P-460,0
C19924,Membrane-associated cytochrome c-552,0
C19925,Cytochrome c-550,0
C19926,Pseudoazurin,0
C19927,Cytochrome b,0
C19928,Molybdopterin guanine dinucleotide,0
C19929,"N-alpha-Acetyl-L-2,4-diaminobutyrate",2
C19930,tert-Butylbicyclophosphorothionate|tert-Butylbicyclophosphorothioic acid|TBPS,0
C19931,Raucaffrinoline,1
C19932,Perakine|Raucaffrine,1
C19933,Prosolanapyrone II,1
C19934,"Prosolanapyrone III|4-Methoxy-2-oxo-6-(1E,7E,9E)-undeca-1,7,9-trien-1-yl-2H-pyran-3-carboxaldehyde",2
C19935,Azide|Nitrogen ion (N3-)|Azide ion|Hydrazoate,1
C19936,"(9R,10E,12Z,15Z)-9-Hydroperoxyoctadeca-10,12,15-trienoate",1
C19937,"(8E,10R,12Z)-10-Hydroperoxy-8,12-octadecadienoate",1
C19938,Pentalen-13-ol,2
C19939,Pentalen-13-al,2
C19940,Ferredoxin N|FdN,0
C19941,FdI|Ferredoxin I,0
C19942,11alpha-Hydroxy-beta-amyrin|11alpha-Dihydroxyolean-12-ene,2
C19943,11-Oxo-beta-amyrin|3beta-Hydroxyolean-12-en-11-one,4
C19944,"3-Hydroxy-9,10-secoandrosta-1,3,5(10)-triene-9,17-dione|Secophenol",2
C19945,"3-Oxo-5,6-dehydrosuberyl-CoA|3-Oxo-5,6-didehydrosuberoyl-CoA",2
C19946,"3-Oxo-5,6-dehydrosuberyl-CoA semialdehyde",2
C19947,"dTDP-3-amino-3,6-dideoxy-alpha-D-galactopyranose",3
C19948,"dTDP-3-dimethylamino-3,6-dideoxy-alpha-D-galactopyranose|dTDP-D-ravidosamine",1
C19949,Acromelic acid A,0
C19950,Samandarine,0
C19951,Samandarone,0
C19952,HT-2 Toxin,0
C19953,"Cytochalasin A|(7S,13E,16R,21E)-7-Hydroxy-16-methyl-10-phenyl-24-oxa[14]cytochalasa-6(12),13,21-triene-1,20,23-trione",0
C19954,Cytochalasin B,0
C19955,Phomopsin A,0
C19956,Neoilludin A,0
C19957,Fasciculol E,0
C19958,Fasciculol F,0
C19959,Orellanine,0
C19960,dTDP-3-dehydro-6-deoxy-alpha-D-galactopyranose|dTDP-6-deoxy-D-xylo-hexos-3-ulose|dTDP-6-deoxy-D-xylo-hex-3-ulose,2
C19961,"UDP-4-amino-4,6-dideoxy-N-acetyl-beta-L-altrosamine|UDP-4-amino-4,6-dideoxy-beta-L-AltNAc|UDP-2-acetamido-4-amino-2,4,6-trideoxy-beta-L-altrose",2
C19962,13-cis-Retinol|Neovitamin A,1
C19963,Tuberculosinol,1
C19964,(13S)-Isotuberculosinol,1
C19965,beta-D-4-Deoxy-delta4-GlcA-(1->4)-beta-D-Glc-(1->4)-alpha-L-Rha-(1->3)-beta-D-Glc,1
C19966,beta-D-Glc-(1->4)-alpha-L-Rha-(1->3)-beta-D-Glc,1
C19967,"8-Oxo-dGTP|8-Oxodeoxyguanosine triphosphate|8-Oxo-7,8-dihydro-2'-deoxyguanosine 5'-triphosphate",1
C19968,"8-Oxo-dGMP|2'-Deoxy-7,8-dihydro-8-oxo-5'-guanylate|8-Hydroxydeoxyguanosine 5'-monophosphate",2
C19969,2-Hydroxy-dATP|2-Hydroxy-2'-deoxyadenosine 5'-triphosphate,1
C19970,2-Hydroxy-dAMP,1
C19971,"UDP-2,4-bis(acetamido)-2,4,6-trideoxy-beta-L-altropyranose|UDP-2,4-diacetamido-2,4,6-trideoxy-beta-L-altrose",2
C19972,"2,4-Bis(acetamido)-2,4,6-trideoxy-beta-L-altropyranose",2
C19973,(+)-beta-Caryophyllene,2
C19974,(+)-Caryolan-1-ol,1
C19975,2-Oxepin-2(3H)-ylideneacetyl-CoA,2
C19976,Valinopine,0
C19977,Clitidine|Chrytidine,0
C19978,Sclerocitrin,0
C19979,Ustalic acid,0
C19980,Domesticine,0
C19981,Gloriosine|N-Deacetyl-N-formylcolchicine,0
C19982,"Gelsedine|(Spiro(3H-indole-3,7'(6'H)-(3,) (6)methano(1H)oxepino(4,3-b)pyrrol)-2(1H)-one,) 2'-ethyl-2',3',3'a, 4',8',8'a-hexahydro-1-methoxy-",0
C19983,Conhydrine|(+)-alpha-Conhydrine,0
C19984,Cerberin|2'-Acetylneriifolin,0
C19985,Nantenine,0
C19986,Convalloside,0
C19987,Oleandrin,0
C19988,Strophanthidin|Corchoside A aglycon,0
C19989,Taxine B,0
C19990,Aconine|Jesaconine,0
C19991,Euphornin,0
C19992,"Rhodojaponin I|Grayanotoxane-5,6,10,14,16-pentol, 2,3-epoxy-, 6,14-diacetate, (2beta,3beta,6beta,14R)-",0
C19993,"Virol A|(8E,10E,12S)-8,10-Heptadecadiene-4,6-diyne-1,12-diol",0
C19994,"Virol B|(8S,9Z)-9-Heptadecene-4,6-diyne-1,8-diol",0
C19995,Microcystin RR,0
C19996,Microcystin RA,0
C19997,Microcystin YR,0
C19998,"Anatoxin a(s)|Anatoxin-A(S)|Phosphoric acid, mono[(5S)-2-amino-5-[(dimethylamino)methyl]-4,5-dihydro-1H-imidazol-1-yl] monomethyl ester",0
C19999,Cylindrospermopsin,0
C20000,"Onchidal|[E,(+)]-2-[(E)-2-Acetoxyethenyl]-4-(2,2-dimethyl-6-methylenecyclohexyl)-2-butenal",0
C20001,CTX 3C|Ciguatoxin CTX 3C|Ciguatoxin 3C,0
C20002,Ciguatoxin 4A|CTX 4A|Scaritoxin,0
C20003,Caribbean ciguatoxin 1|C-CTX 1,0
C20004,Gambierol,0
C20005,Dinophysistoxin 4|DTX-4,0
C20006,Acanthifolicin|Acanthifolic acid,0
C20007,Caribenolide I,0
C20008,Hoffmanniolide,0
C20009,Iriomoteolide 1a|Iriomoteolide-1a,0
C20010,Anatibant|LF 16-0687,0
C20011,"Homoyessotoxin|Yessotoxin, 3-de(2-(sulfooxy)ethyl)-3-(3-(sulfooxy)propyl)-",0
C20012,Pectenotoxin 2|43-Deoxypectenotoxin 1|PTX 2,0
C20013,Brevetoxin B1,0
C20014,Brevetoxin B2,0
C20015,"Brevetoxin C|Brevetoxin B, 43-chloro-41-deformyl-41,43-dihydro-41-oxo-",0
C20016,Hemibrevetoxin B,0
C20017,Satratoxin H,0
C20018,Gonyautoxin 5|Gonyautoxin V|GTX5|Toxin B1,0
C20019,Gonyautoxin 6|Gonyautoxin VI|GTX6|Toxin B2,0
C20020,Gonyautoxin 8|GTX8|Gonyautoxin VIII|Protogonyautoxin II|Toxin C2,0
C20021,Decarbamoylsaxitoxin,0
C20022,Decarbamoylgonyautoxin 1,0
C20023,Prorocentrolide,0
C20024,Prorocentrolide B,0
C20025,Gymnodimine|Gymnodimine A|GYM A,0
C20026,11-Deoxytetrodotoxin,0
C20027,Isodomoic acid A,0
C20028,Ostreocin D,0
C20029,Eledoisin,0
C20030,Dermorphin,0
C20031,Pumiliotoxin 251D|PTX 251D,0
C20032,Batrachotoxinin A,0
C20033,Pumiliotoxin A,0
C20034,Allopumiliotoxin 267A,0
C20035,Arenobufagin,0
C20036,Marinobufagenin|Marinobufagin,0
C20037,alpha-Bungarotoxin|alpha-BTX,0
C20038,beta-Bungarotoxin,0
C20039,Dendrotoxin,0
C20040,Fasciculin,0
C20041,Calciseptine,0
C20042,Cardiotoxin III|CTX 3|Cytotoxin D1 (Naja naja atra),0
C20043,Taicatoxin,0
C20044,Enanthotoxin|Oenanthotoxin,0
C20045,Verruculogen|TR 1|TR 1 toxin,2
C20046,Mollicellin C,0
C20047,Adolapin,0
C20048,Apamine|Apamin,0
C20049,Mast cell degranulating peptide|MCD peptide|MCD,0
C20050,Polisteskinin JT,0
C20051,Mandaratoxin,0
C20052,Philanthotoxin,0
C20053,Tertiapin,0
C20054,alpha-Latrotoxin|alpha-LTX,0
C20055,Iberiotoxin|IbTX,0
C20056,Agitoxin 1|AgTX 1,0
C20057,Margatoxin|MgTX,0
C20058,Leiurotoxin I|Scyllatoxin,0
C20059,Samandenone,0
C20060,Cephalostatin 1,0
C20061,Ritterazine A,0
C20062,"2-(1,2-Epoxy-1,2-dihydrophenyl)acetyl-CoA",2
C20063,Bestoxin,0
C20064,kappa-Hefutoxin 1,0
C20065,Maurotoxin|MTX,0
C20066,Slotoxin,0
C20067,Stromatoxin 1|Stromatoxin-1,0
C20068,Abrin,0
C20069,Charybdotoxin,0
C20070,Penitrem A,0
C20073,Xestoquinone|(+)-Xestoquinone|XQN,0
C20077,Megascoliakinin,0
C20078,alpha-Pompilidotoxin|alpha-PMTX,0
C20079,beta-Pompilidotoxin|beta-PMTX,0
C20080,Bombolitin I,0
C20081,Vespakinin M,0
C20082,"Pseudaminic acid|5,7-Bis(acetylamino)-3,5,7,9-tetradeoxy-L-glycero-alpha-L-manno-2-nonulopyranosonic acid",2
C20083,CMP-pseudaminic acid,1
C20084,Contulakin G|Contulakin-G,0
C20085,Botrocetin,0
C20086,Crotalase,0
C20087,Crotalocytin,0
C20088,Echistatin,0
C20089,Gabonase|Okinaxobin II,0
C20090,Toxin omega-Aga-IA|Omega-Aga-IA,0
C20091,Toxin omega-Aga-IIIA|Omega-Aga-IIIA,0
C20092,Toxin omega-Aga-IVA|Omega-Aga-IVA,0
C20093,Argiopinin I,0
C20094,Argiopinin II,0
C20095,Argiopinin III,0
C20096,Pseudoargiopinin I,0
C20097,Pseudoargiopinin III,0
C20098,Cupiennin 1a,0
C20099,Cupiennin 1b,0
C20100,Jingzhaotoxin I|JZTX-I,0
C20101,Jingzhaotoxin III|JZTX-III,0
C20102,Jingzhaotoxin V|JZTX-V,0
C20103,Latarcin 1,0
C20104,Latarcin 2a,0
C20105,Latarcin 3a,0
C20106,Lycocitin 1,0
C20107,Lycocitin 2,0
C20108,Lycocitin 3,0
C20109,Lycotoxin I,0
C20110,Lycotoxin II,0
C20111,Oxyopinin 1,0
C20112,Oxyopinin 2a,0
C20113,Phrixotoxin 1,0
C20114,Phrixotoxin 2,0
C20115,Agelenin,0
C20116,Hanatoxin 1,0
C20117,Huwentoxin-XI,0
C20118,Robustoxin|Delta-hexatoxin-Ar1a,0
C20119,Protein-cysteine|Protein C-terminal CAAX,1
C20120,S-Farnesyl protein|S-Farnesyl protein C-terminal CAAX,2
C20121,"trans,trans-Farnesyl phosphate|Farnesyl phosphate|(2E,6E)-Farnesyl phosphate",2
C20122,"Dibenz[c,h]acridine|14-Azadibenz[a,j]anthracene|3,4:5,6-Dibenzacridine",0
C20123,"Dibromoacetic acid|2,2-Dibromoacetic acid|DBAA",0
C20124,"Benzo[b]naphtho[2,1-d]thiophene|1,2-Benzo-9-thiafluorene",0
C20125,Dibenzothiophene,0
C20126,"Methylone|2-(Methylamino)-1-(1,3-benzodioxol-5-yl)-1-propanone",0
C20127,alpha-Methyltryptamine|Indopan,0
C20128,"Bombykal|(Z,E)-10,12-Hexadecadienal",0
C20129,(S)-Warfarin,0
C20130,(S)-Mephenytoin,0
C20131,Aclatonium,0
C20132,Platensimycin|(-)-Platensimycin,0
C20133,Sugiresinol|Sequirin A,0
C20134,19-Chloroproansamitocin,2
C20135,20-O-Methyl-19-chloroproansamitocin,2
C20136,"N-Demethyl-desepoxymaytansinol|N-Desmethyl-4,5-desepoxymaytansinol",2
C20137,N-Demethyl-desepoxyansamitocin P-3|N-Demethyl-desepoxy-AP-3,2
C20138,N-Demethylansamitocin P-3|N-Demethyl-AP-3|PND-3,3
C20139,Ansamitocinoside P-3|AGP-3,2
C20140,4''-O-Carbamoyl ansamitocinoside P-3|ACGP-3,1
C20141,Acridine,0
C20142,Acridone|9(10H)-Acridone,0
